UMAP_X,UMAP_Y,Texte,Note_Vraie,Note_Predite,Genre
-3.583373,7.938799,"I am sorry Ivy... with all do respect this book was great, I could have never written anything not even close to this at 18.To Christopher Paolini, MY RESPECTS TO YOU, you made me cry, laugh, scream, maybe I am a wuzzz but I cried just because the book ended and I have to wait who knows how long to read the next book...I takes many authors years and years to reach your level and don't let bitter women who have no soul get you down, Listen to your heart and feed from the good and bad comments, ignore the crazy ones like the one from ivy and give me more!!!! To all who are reading this... U need to have a special soul to feed from fantasy if u have it, and if u like to dream get this book, it made me dream for many hours. Thank you Christopher!",5.0,4.322551,Autre
9.406152,7.3770027,"While a comprehensive and incredibly detailed guide, we came across several errors in phone numbers and addresses. In Santiago, Chile, there were 4 address and/or phone number errors in the travel agency section. Indeed, the main American Express office listed in the guide had also moved!The guide is the benchmark so their really is no other choice, just call your specific destination before setting out. The phone system had precluded us calling in some cases.",4.0,2.6651475,Autre
13.743504,7.7794433,"We've just recently read this book at my middle school some of my classmates and I found this book to be unappealing. I thought it was actually a boring book even considering all of the violence. In my opinion, Golding picked a subject for each chapter and dwelt on it. I thought that this was a slow-moving book. Also the way he wrote things was kind of ""beating around the bush."" So my advice to you is if you do not have to read this book, don't.",2.0,1.4620352,Fiction
12.575165,7.3983145,"Albert Camus did a good job doing about two things in this book; capturing you and confusing you. The Stranger is one of those works that for a minute excites you and then for the next 20 pages makes you yawn. Meursault, the main character, is a young Algerian Frenchman man who leads an ordinary, dull life. When he receives news of his mother's sudden death, he goes to the funeral and sheds not one tear. When he returns he goes on with his life like it never happened.The way he is emotionless really depresses you and darkens the mood of the book, almost to where it hurts to go on reading every next misfortune. The book really shows you how upside down your life can get, and how fast it can really happen. It's easy to relate to if you don't care about your mother and if you would kill a man for no reason. But I speak for most of us when I say that I'm sure this isn't the case.Overall, this book isn't horrible; it's just not my favorite. In my opinion it goes where no other book goes, to the soul of a heartless person and his random act of murder. Another problem is that while reading this book and witnessing his crime, you want not to hate him... and that scares me that I could ever side with a killer. This book challenges the ordinary plot of most books and opens up new ideas, even if they're not positive. Even though it's a great work of literature, I can't make myself like it.Emily ReederSophomoreLandrum High SchoolLandrum, SC",2.0,2.044178,Inconnu
14.274268,8.135312,"Started reading this, finished chapter one, started chapter two and my brain said, ""WTF? There was a huge chunk missing that I remembered from my paperback copy. Bad, very bad, I'm not even going to read anymore, who knows what else they butchered.Thanks Amazon.",1.0,1.7013,Autre
-3.2633622,8.268155,This book is an excellent resource for anyone who wishes to become a better writer. It covers everything from short stories to drama scripts to revising & editing. Very helpful and well written.,4.0,4.495821,Autre
-0.17665616,9.286124,"The book came on time, was in good condition and was thoroughly enjoyable to read.",5.0,4.280774,Autre
11.716048,6.8216248,"Having had the misfortune of reading the book and skimming over some reviews i have arrived to a few blasphemous conclusions:100 times better than harry potter? To do some simple math- harry potter is nothing, zero, drivel. When one multiplies harry potter by a hundred one still gets nothing, zero, but a hundred times the drivel!The only value this book has is ...absolutely nothing but another opressed perspective which can be found among thousands of other diaries should one care to actually look.Poignant? Not the least bit; it shouldn't be anyhow. Only reason this book is popular is because of the human adulation of cruelty and enjoying to see this cruelty. Obviously all the effeminate readers of this must fell not sympathy or empathy, but pity- the acme of the expression of cruelty.She figures out the true meaning of life? Spare me the stupidity- there is no one true meaning, and anyone who thinks that there is, is an idiot.Indestructible nature of human spirit? Destroy the human and what?- you have destroyed the spirit.Yes, we should especially listen to those who cannot even properly spell- a profound &quot;a&quot;ffect on everyday life? Taking this drivel seriously is cardinal idiocy.A gift to us? In what way? Surely the perspective of her, if we listen to an authority, Hegel, is worthless- it is far too subjective.Shiver at the loss? Death is a necessary condition. Once you stop thinking of it as torture you might see it as liberation (not in the swinish Christian sense though).Having read over the reviews I come to a conclusion: good material for a withdrawn, God-fearing, effeminate, sickly animal. I am sorry if I have damaged anyone'shigh strung sensitivity.I slightly disagree: it deserves 1/100",1.0,1.9313582,Biography & Autobiography
-1.1394069,8.634047,I have not yet read the book but I have seen the movie which was pretty good I am giving four stars to the movie and the book was made after the film so im guessing that they are alikeu rock amazon,4.0,4.3133144,Biography & Autobiography
12.540146,6.4744043,"Bob Hope was quoted in People Magazine saying that &quot;the room jumped when the Andrews Sisters came in.&quot; How true! These swinging, singing, sisters of the World War II era are an important part of the musical history of that day. However, this book does not &quot;jump.&quot; It's cold and impersonal and shows very little feeling and excitement of the times and the Andrews Sisters. One wonders if the author is even a fan. The book does offer a reference source to a young generation who are just now discovering the swing era and the Andrews Sisters. I only wish Patty Andrews could finish her book. She's the one who could give us the Andrews Sisters story.",3.0,2.1506267,Biography & Autobiography
-2.0880246,8.816322,"i think that this novel by Thorton Wilder is a specticle within itself! i am a student at Hawker college, and normally i hate reading novels. this one looked boring, but i had to read it for english. i have read it 4 times and i have bought it for myself. I find Wilder one of the best author's in the world! The way he states what happens then how he leaves the rest up to us to make our own conclusion is wonderful! it doesn't give you an answer it asks you a question. i think that his compassion and love that he demonstrates in this novel is memorable!",5.0,4.710723,Fiction
-0.12543006,7.975552,"My comments pertain to the Norton Critical Edition of Moby Dick, second edition (published 2001) ISBN 0393972836. If this review is appended to a web-page showing some budget paperback edition, please know that I am reviewing a specific edition of the novel, not just the novel itself. The ISBN above will take you to the only edition of Moby Dick you should need, the edition that (if you're going to read the book, and not just go through the pages in order) you'd do well to get ahold of.In fact, I'm not reviewing the novel at all, really. I believe Melville's book is America's greatest novel, and the closest thing to King Lear or Job that our nation has produced. Despite our ideals, our country has yet to embrace the full measure of Moby Dick's numinous democratic vision. At any rate, I want to remark that a reader really requires help to truly wrestle with all of this book's artistry and implications. I sure did, as did a class of 11th graders who tackled the book with me several years ago. The vast range of literary, historical, and artistic sources that Melville draws from, and the manner in which he works them deeply into the structure and meanings of his book, are staggering, and in the 2nd Norton Critical Edition, Moby Dick and its readers finally get the volume they always deserved.Before the publication of this edition in 2001, the best choice was Harold Beaver's over-annotated (and very agenda-driven) old Penguin edition. That's the one my class and I used years ago. The previous Norton edition (which I used to supplement Beaver) was solid in its reprinting of Melville's sources and of through-the-years scholars and critics, but it was carelessly and lightly annotated. This 2001 volume, however, is fully and richly footnoted, as most of our civilization's great works require (Paradise Lost, The Divine Comedy, Shakespeare, Homer), and all of the useful illustrations and glossaries from the older Norton edition have been retained. The text of the novel itself is the painstakingly reconstructed Northwestern-Newberry text, and the editors (Hayford and Parker) are justly renowned, even groundbreaking Melville scholars. Don't be daunted by all this: due to their hard work, this great edition allows greater pleasure and ease with Melville's tremendous book.The critical articles include almost every review from the book's initial publication, plus more recent explorations of Melville's composition of the book and also of many interpretive angles. There is also a nice selection of Melville's seafaring sources, another good article listing all the books which he drew on (including both familiar classics and obscure resources), Melville's letters from the period, numerous voices from the 19th century pre-Moby-Dick debate about Melville's stance on Christianity, and a recent discovery--a self-portrait by a South Pacific islander, a portrait that may have been Melville's source for Queequeg. That image graces this exemplary edition's cover.I rank this among the top titles of the Norton Critical Edition series, up there with their volumes on Heart of Darkness, Paradise Lost, The Jungle, Shelley, Great Expectations, Oroonoko, and the new Macbeth and Othello volumes. In short, this new edition allows us a nearly complete experience with Moby Dick, which is the best service a scholarly edition of this novel can provide, and it is the only way to really read the book. Spring for a few more bucks and get the right copy of Moby Dick.",5.0,4.1505523,Young Adult Fiction
4.4814544,7.5587816,"I enjoyed this book but it could have been about 200-300 pages shorter and still told a captivating story. I was tempted to give up when I saw how slowly the plot was unfolding, but I'm glad I kept going because it really is an interesting book with many finely interwoven plot lines. The characters were detailed so well that I felt I actually knew them. As other reviewers have mentioned, Laura is a bit weak. It's a little hard to reconcile how agonizingly hard Marian and Walter work on Laura's behalf when most of the time Laura seems to be sobbing, near-fainting, clutching Marian's hands, etc... To be fair, there are key instances in the plot when Laura does show some backbone. But I suppose such is the nature of love. Marian and Walter truly love Laura and will do anything to help her. The plot keeps you guessing until the very end, so hang in there! It will take awhile but definitely a worth-while read.",4.0,3.575153,Autre
1.6407471,8.223935,"I am an new mother and really don't have time to read anymore. This book was just what I was looking for. It's a fast, easy read and I was surprised to find out who the killer was. Yes, lots of food is described in the book and I did find myself craving cappucino's as I read it, but I did enjoy the book. It's not really to be taken seriously, but I got several laughs throughout the read with my favorite being Cat saying she didn't need any security - what she needed was a food taster, but that went out of style 500 years ago!!!!I sure hope we can look forward to more Bailey Weggins' mysteries???????",4.0,3.9546716,Fiction
12.809138,6.621927,"I purchased this book hoping that it would provide me with support and strength in my own life, for my best friend and true love is incarcerated. While I feel stronger after having read this book, it was not her story that gives me the srength. Ms. Bandele fails to appreciate all that she did have -- not only letters and phone calls but also twice weekly visits. At this point in my life, due to circumstances beyond my control, I cannot have visits, cannot reveal my true identity. Thus reading this book, which essentially amounts to a long lament rather than an appreciation for finding love, made me extemely angry. But, out of that anger has come a strength to carry on, to continue loving, to continue living and experiencing the best thing to happen to me. Prior to reading the book, I feared that Ms. Bandele had written the story that I so desperately want to tell, but she has not. Mine is better. Mine is a story of true love.So, if you read this book, be certain to know, that if it is true love that you feel for one incarcerated, it does not have to be as she describes. It can be better. It is only a fence that separates you from your love. Don't allow this book to cause you to give up as I believe she has.",2.0,1.9326218,Biography & Autobiography
10.477212,7.5586843,"I bought and read both the Hardcover and 'special edition' Paperback. The SE paperback was much better! The story in hardcover started off really good with special 'magic' only Judith McNaught can pull off, but the last half of the story felt like JM has completely lost interest in the main characters and halfheartedly gave them the happy ending for the sake of finishing the book. After I found out that the paperback will have additional scenes to tie up the loose ends (there were LOTS of loose ends, mind you!) from hardcover, I decided to buy the SE paperback too bcs I was dying to know the answers. I'm glad now that I bought and read it for it's certainly worth it.I won't go into detail with the storyline since it's been told hundreds times over but would like to say that in the SE version, JM once again showed her trademark story telling talent for creating unforgettable characters and witty dialogues. In the SE edition, we were not told but shown WHY and HOW Kate and Mitchell came to their misunderstanding and did what they did to each other before finally resolved their issues and got their happy ending. We were also given a bit more background info on Mitchell and Kate which made their misundertanding even more belieavable. I only wish JM had thought about adding these additional scenes from the beginning to make this book enjoyable from the very beginning of its release. Oh well, better late than never..",3.0,2.5551348,Fiction
14.18592,7.530257,I was disappointed in this book especially since Ya Ya Sisterhood was so good. I think the author was trying to add more to the Ya Ya books but it didn't work. It's kind of like a movie part 2 that is bad! Don't waste your time!,2.0,1.4570795,Inconnu
14.787513,7.3357544,"I followed this routine presicely as this book instructs for nearly three months. In that time I made huge gains in static strength in most of the exercises. I then went back to see how much my strength had increased with normal lifting technique. My strength had decreased as if I had done no lifting in that time. In addition, I gained no muscle. I wonder if these other reviews were simply written by the authors to help them sell books. It seems odd that these two non-physiolygist guys would discover something that qulaified researchers hadn't. The book contradicts many common assumptions about nutrition and lifting. I tried to ask them a question at their web site, but they wouldn't write back. Bottom line: it didn't work. I think these guys may be con-artists.",1.0,1.1031528,Autre
5.7883344,7.451991,"This is the first book in a series of books called T'witches series. I'm going to buy the second book and that is why I have the book five stars but there were some things I didn't like about the book because from the very beginning you know who the person is that did the kidnapping and that's not a good surprise ending. But I want to know more about Thantos and why he is after the two girls, t'witches. I also like the skinny old wizard who helps the girls. He is funny. At first I didn't like the adoption thing and not knowing she was adopted...",5.0,3.1715107,Autre
-0.542014,8.286335,This book is able to break down the decision making process into logical steps so that one can actually consciously think about it when faced with a decision.Some of the ideas are very simple and fundamental and we probably used them without thinking. What this book succeed in doing was to show how to look at the whole picture and how the ideas fit in.It was a good idea to used the home buying example though the process to illustrate the initial steps. However it would be better to use a consistent example for the last few topics as well.Was thinking that it would be nice to have a neat one page illustrated road map that can be pulled out and pasted in front of the desk.,4.0,4.297753,Business & Economics
15.511305,6.6896152,"This mockery of the Star Wars universe has to be the biggest waste of money I have ever been sucked into. (Next to the Jedi Academy Trilogy, that is.) These characters are NOT the characters we know and love from Star Wars. And Han and Leia's children... ordinarily, I would have loved a book that lets us get to know Jacen, Jaina and Anakin better. But THIS is ridiculous. The kids were much more interesting in the Corellian Trilogy.The only way I can appreciate this book is if I pretend it was all some big hallucination that Luke had after a visit to Yoda's dark side cave. Don't waste your time or money.",1.0,0.7568984,Fiction
-2.006455,9.121777,"I confess I am not a fan of Gibbons' art, but Alan Moore's writing is nothing short of genius. The sheer density of these narratives, the visual puns and structural devices interwoven with complex characterizations and memorable dialogue... one is simply stunned at the final achievement. This is a magnum opus, a masterpiece, a colossal work within its genre. One is breathtaken at the imaginative generosity Moore displays, creating his world in such detail.",5.0,4.4537477,Autre
10.210732,6.474904,"""Now what I want is, Facts. Teach these boys and girls nothing but Facts. Facts alone are wanted in life...Stick to the Facts, sir!"" With this opening, Dickens shoves his message down the gullet of the reader of Hard Times which is indicative of the entire story line, characters, and the social message that he is trying to shout out to his audience. The book is an allegorical message in every sense of the word where his descriptions of the character's physical traits bring their personalities to life. Dicken's description of the story's setting, Coketown, and those who live and work there, also illustrates the bleak and dismal attitude surrounding the Victorian Era and the changing social structure of the time.The tale begins in a school, barren of the delightful faces usually evident in children, due to the staunch efforts of Mr. Gradgrind and Mr. M'Choakumchild, the proprietor and schoolmaster of Coketown's school. Their quest is to instill nothing but facts into the children of Coketown ""until they were full to the brim."" They attempt to create an environment in which no child will be allowed flights of fancy or fits of imagination. The fruits of this quest are strongly apparent in Gradgrind's own children, Thomas and Louisa, who are encouraged to learn facts, and not allowed to participate in activities that other youths would see as a necessary part of life. Following their education, the two are given over to the control of Mr. Bounderby, a self-proclaimed, self-made man, proud that he has pulled himself up the ""corporate ladder"" and into a better life than he claims to have come from. Louisa becomes Bounderby's wife at the insistence of her father, and Thomas, an employee at Bounderby's bank. The one wild card added into the equation is Sissy Jupe, the daughter of a circus performer who has abandoned his station in life and his daughter, as well. Gradgrind takes in this pure, young soul in order to prove that his methods can be used to teach respect and proper behavior, even in a girl raised in an environment such as the one in which Sissy has been raised.Along the path, Dickens introduces some of the other residents of Coketwon, including Stephen Blackpool, an honest and hardworking, virtuous man who lives in misery due to bad choices made in his youth. His friend and co-worker, Rachael, is also hardworking and honest, and although there is romantic interest evident, Blackpool's unwise decisions of younger days keep them apart. Also mired in the plot is Mrs. Sparsit, Mr. Bounderby's house keeper, and a truly despicable and pathetic character. And last in the line of detestable characters that Dickens adds is James Harthouse, an upstart from another place whose sole purpose in the novel is to wreak havoc on the lives of the others while remaining absolutely clueless to his part in their misery. The story continues as the characters trod along in their lives with only suspicion that there is another way of life, until Dickens casts his redemption spell in the form of Stephen Blackpool's martyrdom for society and Sissy's powerful moral character that affects Harthouse so strongly that he leaves Coketown.Throughout the tale, Dickens so strongly exerts his opinions and hopes that at times the book left me feeling ambivalent towards almost every charcter introduced. And his use of language, although allowing the tale to be vivid in the mind of the audience, also makes the reader wonder if he wasn't being paid by the word, rather than by the page.",3.0,2.4726238,Inconnu
14.992172,6.381531,"This is not Yoga!!The first prerequisite for Yoga is to have Vidya, or an intellectual base arrived at by reasoning, though in the final culmination Vidya is left behind. Yoga is an intelligent search for the truth. It doesnt depend on fanciful fables and claims.And Yogananda really does stretch our credulity!! It starts with him remembering himself as a fetus when he knew all languages and finally selected the one he was hearing as his mother tongue and his first memories right after he was born. The claims keep getting more and more astonishing, beginning with minor miracles like controlling his kite as a child, to fantastical claims like Yogis who never eat, become invisible, fly through the air and do just about anything that Superman does, and much more! There's a photograph of Yogananda standing alone with a caption, ""Yogananda standing with his master, who did not care to be photographed, so he made himself invisible."" It requires a very strong gullibility to accept this. If anyone wants to become invisible or fly, they should go, not to a Yoga teacher, but to David Copperfield. Miracles run amok - there is the ""vast palace of dazzling gold"" studded with ""diamonds, pearls, sapphires, and emeralds of great size and luster"" amidst ""landscaped gardens"" instantly materialized by the redoubtable Babaji, his guru's guru's guru, right in the middle of a Himalyan mountain one night, and then dematerialized again once it had served its purpose. Towards the end, we hardly react when his Guru comes back from death and recounts his many travels in space after death where he has one amazing adventure after another.I am surprised that people in the West still seem to like this book. Many reviewers write about how they have learned about a 'different culture' and a 'different way of thinking' from this book, as if in India we are quite used to seeing our Yogis flying through the air and so on.I must make it clear that I am not belittling the book in entirety, it has a childlike purity which makes it a compelling read. Yogananda's transparent sincerity, ability to laugh at himself and his genuine love for god and his thirst for spirituality is all too apparent, and his account of his spiritual quest is often touching and revelatory. This is what gives the book its charm and power. Some of the passages deserve to be counted among the most illuminating accounts of mystical experience ever. But all too often, his eagerness to discover god and people on the spiritual path strays into descriptions of fantastical and unbelievable anecdotes.It would be quite natural for anyone who first comes into contact with Yoga through this book to develop a strong cynicism about Hinduism and its practises, including Yoga. But this is not Yoga at all. To learn about Yoga, I would recommend reading Swami Vivekananda and Ramkrishna Paramahansa, these were great teachers who also achieved relevatory experiences through Yoga but certainly never made such incredible claims. Yoga is not all about magic and fable that this book makes it out to be.I am sorry if this review offends anyone who has found this book inspiring. I can understand people being inspired by Yogananda's profound love of God which is so transparent in this book, and which did not fail to move me, but I would like to make my own stand for reason in following the path of Yoga...P.J.Mazumdar, author of ""The Circle of Fire""",1.0,1.4318529,Biography & Autobiography
-1.8563232,9.192519,"I think The Hobbit was one of the best books I have ever read. I liked the way the setting was put into it's place. I also liked the characters and their own unique personalities. If there is going to be a movie that will be a (must have).One day a wizard named Gandalf came to a town they call the Shire. He was there on urgent business and had to find a certain hobbit(small people that didn't wear shoes) named Bilbo Baggins. The Bagginses were known to not ever go on adventures or do anything bad. Soon he came to the door of Bilbo and he knocked on the door. Bilbo came outside in a hurry and Gandalf was talking to him about a meeting that would happen the next day at Bilbo's house.The next day a whole bunch of dwarves and Gandalf came over. This was now called the secret mission, for they were planning to go to the Misty Mountains to kill Smogg an evil dragon that killed a lot of dwarves and took their mountain.In the next couple of days they were off. They had many hardships and fought through a lot of trouble including: elves, goblins, smogg, wolves, and spiders.What happens next.......... well you'll have to read that yourself.",5.0,4.6607585,Fiction
13.583824,7.008199,"TO BE HONESTY WITH YOU I COULDNT EVEN GET PAST THE FIRST CHAPER, AND THEY SAY ITS A GOOD BOOK. WELL TO BAD IT WAS SOOOOOO BORING TO THE POINT WHERE I COULDNT EVEN GET INTO IT AND PEOPLE I TRIED TO READ THIS BOOK 3 TIMES AND STILL DIDNT GET NO WHERE.I WOULNDT WASTE MONEY ON THIS BOOK BUT HEY THEN AGAIN U MIGHT ENJOY IT MIGHT..",1.0,1.3458141,Fiction
-1.1260338,7.209175,"Emily Queenp.5One may scorn another's action, and participate in the punishment while he is guilty of the same wrong doing, resulting in mental anguish until one confesses, this is the case in ""The Scarlet Letter"" by Nathaniel Hawthorne. Hester Prynne is a young woman who has a baby, Pearl, while her husband is away. She is brought before the town for all to see, and Reverend Master Dimmesdale, a clergyman of the town, with disturbing passion, reveals the wrongdoing of Hester. As a punishment for this act, instead of death, Hester has to wear the scarlet letter A on her bosom. She beautifully embroiders it. Even though she feels shame, she appears to wear it with pride. On the way to the scaffold, Hester makes eye contact with her husband, who has recently returned from England. Later he comes to her jail cell and speaks to her. To keep him safe from humiliation, she swears to not reveal his true identity, but to refer to him as Roger Chillingworth, a man of medicine. Hester passes the next seven years with little exposure to the world. She lives off her embroidery to meet the demands of the wealthy, yet she finds time to lend a helping hand to the poor. As she becomes a young girl, Pearl develops somewhat of a devilish disposition. Pearl taunts her mother about the scarlet letter thinking that her mother is a witch. She asks her mother to admit to signing the Black Man's book and that the scarlet letter being his mark. Hester doesn't want her daughter, her only companion, to despise her like the rest of the town so she never tells Pearl why she wears the scarlet letter. One day delivering a pair of gloves to Reverend Master Dimmesdale, she learns of his infirmities, and that Roger Chillingworth is his physician, who seems to be cruel to the minister. Reverend Master Dimmesdale is not only dying from a physical impairment, but also from that of the soul. He has done wrong, but refuses to tell anyone for the shame of the people. He who had so cruelly spoke of Hester's wrong doing in front of the town was guilty of the same. In order to free his troubled mind, he comes before the town and reveals the truth of his relationship with Hester Prynne. This brings a tie between the Hester, Pearl and Dimmesdale that leads to a great event.Throughout ""The Scarlet Letter"", Nathaniel Hawthorne uses symbolism to hint a connection between the characters without revealing answers to the questions that build suspense. The scarlet letter ""On the breast of her gown, in fine red cloth, surrounded with an elaborate embroidery and fantastic flourishes of gold thread"" symbolizes much more than just Hester's adultery. Pearl has always been attracted to the scarlet letter, and the way Reverned Master Dimmesdale always has his hand upon his heart. The reader knows Hester's crime, but wonders how the minister has sinned. Then Reverend Master Dimmesdale's guilty conscience leads him to the scaffold where he consequently runs into Hester and Pearl, he asks them to join him; ""And there stood the minister with his hand over his heart; Hester Prynne, with the embroidered letter glimmering on her bosom; and little Pearl, herself a symbol, and the connecting link between these two."" At this point there is no doubt that they are all connected by the sense that they are the product of sin, yet there seems to be a greater tie. Then while looking up to the zenith, the minister sees "" the letter A-- in out in lines of dull red light"" The reader may now be wondering if the minister is suffering from guilt of being Pearl's father, and not confessing when he had helped with the punishment of Hester. It has not yet been directly revealed to the reader or any other characters, so the reader is still in suspense, and will be until nearly the end. ""The Scarlet Letter"" is an intriguing book because of its symbolism.",4.0,3.5184891,Inconnu
-3.3725538,8.076355,"This book, Sexual Astrology, tells all of the secrets of the opposite sex that one is always afraid to ask. In a very frank and interesting way, the author, Martine, discusses each zodiac sign in full detail. Plus, the book goes on to tell who is right for whom, how to avoid/break up with someone and how to begin a loving relationship that may last for eternity. This book also takes a lot of the fear out of first dates by describing what every person is like and the accuarcy is 99.9%. See for yourself; read about your own Zodiac sign and you'll catch yourself saying, &quot;Wow, that sounds exactly like me!&quot;. You will not regret buying this wonderful, dead-on, compelation of Astrology!",5.0,4.5191307,Autre
14.929251,6.306086,"""The Wealth of Nations"" is more readable than you probably think, and if you actually sit down to it you'll be repeatedly astounded by Smith's shrewdness.But parts of Smith's original can be tough going in many ways. Why don't publishers acknowledge this by coming out with something more helpful than just the raw text?Unfortunately, finding an edition that will be of great use to you is problematic. That's why I'm giving this book 1 star: not for the text itself, but rather for the paucity of well-done printings out there.Anyhow. I have three before me:1. The ""Modern Library Classics"" edition, the one you see on this page. This is complete and unabridged in a single volume, and has a handsome, sturdy feel to it. There is a 4-page introduction and a well-done index, but what irks about this edition is that while it has a plethora of footnotes, all the footnotes are of the ""textual comparison"" variety (e.g., ""12 Car. II., C. 32""), rather than the kind that really help you understand antiquated terms and convoluted wordings. In other words, you'll get no help from the editors here.2. Then there is the barrenWealth of Nations (Great Minds Series). There is a 2-page introduction at the beginning and an index, but beyond that it's nothing more than the original text, complete with the original punctuation and spellings (neither of which has been made more merciful for the modern reader).3. The Penguin Classics edition, in two volumes:The Wealth of Nations: Books 1-3 (Penguin Classics)andThe Wealth of Nations, Books IV-V (Penguin Classics). This is probably the least worst edition I have seen, with a superb introduction (nearly 100 pages long), and a glossary, all done by Glasgow's Andrew Skinner. But the only footnotes in the text itself are apparently Smith's own. They appear directly on the bottom of the page in question.So good luck, whichever one you choose.In case you need to know, Smith's original consists of five long chapters, or ""books.""If anybody has a more respectable edition at hand, please comment and I'll incorporate it into this review.",1.0,1.0238315,Autre
10.68802,8.095119,"I'm a 16 year old beginning climber. I became interested in mountaineering because of the Everest 96 tragidy. I read as many books on that disaster as I can get my hands on. When I saw this book in a book store I couldn't wait to read it. I thought it would be great to read from Beck's point of view. There was very little about what happened on Everest in 1996 in this book. There was to much of Mr. Weathers personal life and not enough about Everest. The reader can tell that Mr. Weathers does not like Anatoli Boukreev, the only person who tried to rescue him. I found that Mr. Weathers was to boring and his wife was to cocky. I like for a climbing book to tell little about the family and much about the climb. After I read this book I thought maybe it was just me and it was really a good book. I let my uncle, who is also a climber, read the book. He said it was so boring that he could only read one page at a time. Don't waste your money on this book. I belive that, like other reveiwers said that Mr. Weathers just wanted to make some money so he wrote this book. Leave out everything written by his wife and family and you might have a three star book. I admire Mr. Weathers courage, that's why I gave this book two stars. If you really want to read a good book on the Everest 1996 tragidy read the &quot;The Climb,&quot; by Anatoli Boukreev. If you want to read just a good climbing book read, &quot;Within Reach-My Everest Story,&quot; by Mark Pfetzer. If you have some money you want to blow you can read this one or just some extra time on your hands you can read this one!",2.0,2.199554,Biography & Autobiography
14.210074,7.922377,"It was long winded, small texted, tale of woe. The book was 450 pages about wheat, how good could it get?",2.0,1.2747793,Inconnu
4.816338,7.673485,"If you love the universe created by Harry Turtledove in this series and you have gotten this far, you have to read this book. However, it's not a great book. The action is VERY slow. Some characters do almost nothing, and nothing really exciting develops until about three fourths of the way through the book. Because of that, I finally paid attention to Turtledove's prose, which I discovered I did not much like. I sort of knew that before, but filling so many pages with nothing happening really brought his repetitive phrasing to the fore. It was not the most annoying thing I had ever run across, but it would do until a more annoying example came along. (Those familiar with his writing know what I'm talking about.) And quit telling me that so-and-so's wife is loyal or that the lizards keep their ships warm because it was more like their planet, or that Mrs. Yeager is a stickler for grammar. Reminders of this in the first 100 pages or so is forgiveable to get us caught up if we haven't read the series in a while, but we've all been reading the series for some time now. If you want to mention the heat on the ship, fine, but don't remind us that the Lizard's home planet is really warm on page 400 just to fill a word quota. (The grammar nit picking by Mrs. Yeager is a particularly boring detail that I wish he would drop altogether - it's usually not even her doing it, just asides saying that she would object to something had she heard it. Who cares?)I absolutely love the universe Turtledove has created with this series and I feel compelled to discover how the world develops and the series progresses. Unfortunately, the journey to that discovery has become less and less enjoyable as the series progresses. I'm not sure that I'll finish.",3.0,3.1636853,Fiction
14.186829,7.576361,"My one-star rating is purely meant for the Kindle edition, which is so filled with distracting typos on almost every page that it is almost impossible to read. I love my Kindle, and I think Amazon is doing an amazing job with the entire Kindle ecosystem, but they need some quality control on the ebooks. This is embarrassing.",1.0,0.9733174,Inconnu
-2.5665493,8.8880205,Nice ending to an emotional and hard knock story. I would recommend this book to anyone.,5.0,4.5097747,Inconnu
12.7408905,7.63443,"This book is written with 4 different narrators. I liked the voice of the first, but could not get past the second. One more book labeled as a wonderful classic that seemed better in memory of other people than in my actual reading. I sometimes think the label ""classic"" is some kind of joke played by English teachers; so many ""great books"" are so universally disliked.",2.0,1.4390241,Fiction
-3.4885647,8.113547,"I've been miserable over a breakup for four months - not sleeping, eating, obsessing, etc... I read this book over a two day period, and have not been this clear headed since before the breakup ""started."" If you are someone who is having trouble letting go, especially of an abusive relationship, buy this book today. The ideas in it did more for me in 48 hours than 4 months of friends and family, counseling, and anti-depressants did. I've never reviewed before, but I feel compelled to share this with those of you out there who are going through the pain of a ""heartbreak"" - its horrible. Halpern's analysis and insight will give you a jumping off point to realize that all is not lost, and that you will be happy again, and probably happier.",5.0,4.885274,Autre
-1.6749774,8.124576,"Jill and I went to the Galapagos Islands in 1996, something we had wanted to do for several years. In preparation, we collected information on the islands by previous travelers, and this is the first of many books we read about these isolated islands in the Pacific, roughly 600 miles west of Equador on the South American mainland.Wittmer, her husband Heinz, and her stepson Harry originally landed on Floreana in 1932. The only other people on Floreana were two fellow German nationals: Dr. Ritter, a self-avowed vegetarian and nudist who was determined to prove his theory that a human could live double their normal span if they followed his ideas on purity of mind and spirit, and his most devoted disciple, Dora. They initially lived in a natural cave previously used by pirates in the 1800s, then built a successive series of homes. Wittmer gives birth to the first human native of Floreana, they battle wild cattle for possession of their garden, encounter the &quot;Empress of Floreana,&quot; ad survive at least three different Equadorian governors, one of which tries to have them evicted. Their visitors include American millionaires on round-the-world cruises, the crew of cargo vessels that kindly stop to deliver and pick up mail in a sort of marine pony express, several scientists and naturalists including the famed explorer Thor Heyerdahl, and presidents of both Equador and the United States.Wittmer's account is not so much about the islands than it is about herself and her family's struggle to survive on the island. That doesn't mean you don't come away from Floreana with an understanding of the islands--you do, but the point-of-view is that of the settler, rather than what one has come to expect of from the Galapagos (say, Darwin's scientific accounts from Voyage of the Beagle).I've often said that travel accounts (even of the sedentary nature as this one) resemble science fiction. Both treat a human encounter with the unknown in a factual nature, one being fiction and the other factual. In Floreana, isolated from normal human civilization, Wittmer and her family experience a true alien encounter with our world and its native creatures.",4.0,4.396338,Biography & Autobiography
